id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1177629731999802882,https://www.airbnb.com/rooms/1177629731999802882,20250914152907,2025-09-15,city scrape,Exyca Barrio Salamanca,Relax and unwind at this quiet and stylish home.,,https://a0.muscache.com/pictures/miso/Hosting-1177629731999802882/original/cb699df5-47c8-405b-9766-78d5254bf730.jpeg,511649938,https://www.airbnb.com/users/show/511649938,Exyca,2023-04-25,,"Experience the ultimate in luxury and immerse yourself in a five-star hotel-like stay at Exyca. Our carefully selected collection of exquisite vacation rentals offers a perfect blend of elegance and comfort, ensuring an unforgettable experience. Discover a world of sophistication and create lasting memories in our luxurious accommodations. Welcome to Exyca, where your satisfaction is our top priority.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/7570ee2e-3f6c-4712-94f9-2044692da98c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7570ee2e-3f6c-4712-94f9-2044692da98c.jpg?aki_policy=profile_x_medium,,25.0,31.0,"['email', 'phone']",t,t,,Guindalera,Salamanca,40.43655529999999,-3.6753592,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Private entrance"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Microwave"", ""Freezer"", ""Long term stays allowed"", ""Hot water"", ""Blender"", ""Hangers"", ""Extra pillows and blankets"", ""Stove"", ""Air conditioning"", ""Coffee maker"", ""Dining table"", ""Pets allowed"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Toaster"", ""Refrigerator"", ""Heating"", ""Wine glasses"", ""Room-darkening shades"", ""Body soap"", ""Clothing storage"", ""Smoke alarm"", ""Fire extinguisher"", ""Dishwasher"", ""Oven"", ""Washer""]",$114.00,1,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,12,32,47,311,2025-09-15,3,1,0,65,2,6,684.0,2024-09-06,2025-08-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ESFCNT00002810300025483400000000000000000000000000009,f,24,24,0,0,0.24
1178055029980320192,https://www.airbnb.com/rooms/1178055029980320192,20250914152907,2025-09-15,city scrape,Balcones sol y lujo a 50m de Sol,"Seasonal Housing Rental.  Luxury apartment a few meters from the Plaza de Sol with unbeatable views from its sunny balconies doors. Ideal for 4 people, with very high level details that will make you feel right at home. It has a cozy bedroom, plus a sofa bed in the living room; perfect for hosting a family with one or two children, a group of friends or two couples. A fully equipped kitchen and comfortable living-dining room.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3ODA1NTAyOTk4MDMyMDE5Mg%3D%3D/original/5ddaa9a9-a871-41bf-bc21-028ca5ebb907.jpeg,7387484,https://www.airbnb.com/users/show/7387484,Hagen,2013-07-09,,"Wir sind eine deutsch-argentinische Familie und seit vielen Jahren große Airbnb-Fans. Wir sprechen deutsch, englisch, spanisch & portugiesisch und freuen uns auf Besucher aus der ganzen Welt. 

Somos una familia argentino-alemana. hablamos alemán,  ingles,  español y portugués y  nos alegramos por turistas de todo el mundo!",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/9aac8095-f7ce-4a85-909d-392f3cdea453.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9aac8095-f7ce-4a85-909d-392f3cdea453.jpg?aki_policy=profile_x_medium,,3.0,4.0,"['email', 'phone']",t,t,,Sol,Centro,40.41693,-3.70072,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""BBQ grill"", ""Electrolux  refrigerator"", ""Cleaning products"", ""Housekeeping - available at extra cost"", ""Private patio or balcony"", ""First aid kit"", ""Hair dryer"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Microwave"", ""Freezer"", ""Long term stays allowed"", ""Hot water"", ""Blender"", ""Hangers"", ""Paid parking on premises"", ""Extra pillows and blankets"", ""Air conditioning"", ""Dining table"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Bluetooth sound system"", ""Shower gel"", ""Clothing storage: wardrobe"", ""Ceiling fan"", ""Coffee maker: Nespresso"", ""Smart lock"", ""TV"", ""Dedicated workspace"", ""Toaster"", ""Hot water kettle"", ""Outdoor dining area"", ""Wine glasses"", ""Room-darkening shades"", ""Body soap"", ""Iron"", ""Smoke alarm"", ""Self check-in"", ""Fire extinguisher"", ""Central heating"", ""Paid parking off premises"", ""Electrolux  stainless steel oven""]",$282.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,5,13,40,302,2025-09-15,74,64,3,55,26,255,71910.0,2024-06-24,2025-09-04,4.91,4.91,4.95,4.86,4.95,4.81,4.88,,f,1,1,0,0,4.94
1181985182214390416,https://www.airbnb.com/rooms/1181985182214390416,20250914152907,2025-09-15,city scrape,Estudio Puerta del Sol,Renovated studio in the middle of downtown Madrid ( Puerta del Sol ) Enjoy the simplicity of this quiet and central accommodation. Minimum stay 32 days,,https://a0.muscache.com/pictures/miso/Hosting-1181985182214390416/original/e76909c8-22c1-4c1e-9d64-345892860333.jpeg,123241563,https://www.airbnb.com/users/show/123241563,Renate,2017-03-29,"Madrid, Spain",,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/cad2706a-2746-41c8-9049-29d974e05215.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cad2706a-2746-41c8-9049-29d974e05215.jpg?aki_policy=profile_x_medium,,3.0,4.0,"['email', 'phone']",t,t,,Sol,Centro,40.41657,-3.70346,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Air conditioning"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Washer""]",$65.00,20,365,20.0,20.0,365.0,365.0,20.0,365.0,,t,8,12,13,247,2025-09-15,5,5,1,13,1,200,13000.0,2024-12-02,2025-09-06,5.0,5.0,4.8,5.0,5.0,5.0,4.8,ESFCTU00002809100053024200000000000000000000000000006,f,2,2,0,0,0.52
1192713347826639190,https://www.airbnb.com/rooms/1192713347826639190,20250914152907,2025-09-14,city scrape,"Habitación cómoda, baño propio, piscina y gimnasio","I rent a cozy and comfortable room with a desk and its own bathroom in one of the best residential neighborhoods in Madrid, modern and with all kinds of shops, next to Telefonica and BBVA.  A very comfortable and bright space, with very good energy, in a house with a terrace, spacious and cozy living room and fully equipped kitchen. The development has a pool, paddle and gym. 2 minutes from the Las Tablas metro and very well connected to the center of Madrid.",,https://a0.muscache.com/pictures/miso/Hosting-1192713347826639190/original/7d067dca-e3aa-4bc1-9dbf-56bb3407764c.jpeg,276566466,https://www.airbnb.com/users/show/276566466,José Manuel,2019-07-16,"Madrid, Spain","¡Hola!... Me considero una persona tranquila, amable y educada. Soy muy respetuoso con las costumbres y tradiciones. Agradezco una buena conversación y no me cuesta abrirme a los demás, como tampoco permanecer en silencio y respetar la intimidad. Llevo un estilo de vida saludable, no fumo, no tomo alcohol, sigo una alimentación sana y practico yoga y meditación a diario. Suelo empatizar muy bien con la gente y me encantan los animales. Será un placer conocerte y ofrecerte alojamiento.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-276566466/original/decf13ed-8fa5-4b57-8a41-8714b84d7667.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-276566466/original/decf13ed-8fa5-4b57-8a41-8714b84d7667.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,Valverde,Fuencarral - El Pardo,40.5057074,-3.6698972,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""First aid kit"", ""Outdoor shower"", ""Hair dryer"", ""Bed linens"", ""Portable fans"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Microwave"", ""Freezer"", ""Laundromat nearby"", ""Fagor stainless steel double oven"", ""Hot water"", ""Blender"", ""Hangers"", ""Exercise equipment"", ""Extra pillows and blankets"", ""Coffee maker"", ""Bathtub"", ""AC - split type ductless system"", ""Pets allowed"", ""Pool"", ""Kitchen"", ""Drying rack for clothing"", ""Essentials"", ""TV"", ""Other induction stove"", ""Dedicated workspace"", ""Toaster"", ""Host greets you"", ""Refrigerator"", ""Room-darkening shades"", ""Free street parking"", ""Iron"", ""Private gym in building"", ""Clothing storage"", ""Ethernet connection"", ""Trash compactor"", ""Elevator"", ""Ping pong table"", ""Books and reading material"", ""Central heating"", ""Washer""]",$54.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,16,36,56,326,2025-09-14,11,9,0,70,9,54,2916.0,2024-07-17,2025-07-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ESHFNT00002811600075476100100000000000000000000000005,f,1,0,1,0,0.78
1216860339808583642,https://www.airbnb.com/rooms/1216860339808583642,20250914152907,2025-09-15,city scrape,Habitación en el centro,"Welcome to my little corner on Gran Vía in Madrid! Enjoy a comfortable room with a double bed, desk, and large closet, perfect for relaxing after exploring the city. <br />You'll have access to a fully-equipped kitchen and a cozy living room, plus a modern bathroom. You'll only share spaces with me, so the atmosphere will be quiet.<br />You'll be in the heart of Gran Vía, with shops, restaurants, and culture just a short walk away. The perfect place to discover Madrid! Everything is just a step away! See you soon!",,https://a0.muscache.com/pictures/hosting/Hosting-1216860339808583642/original/3ebfde76-de4b-4abf-8dfe-39b1933ed2aa.jpeg,145469107,https://www.airbnb.com/users/show/145469107,Marco,2017-08-11,"Madrid, Spain","Hello hello!!! I'm new here and sure Im happy about to be share my place with more people.

I might not look like it but im a nerd and besides traveling my second love are books and videogames. 

hoping we get to meet each other.

see ya.",within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/User-145469107/original/7a5a84dd-ed31-4299-ac55-b631ad296f50.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-145469107/original/7a5a84dd-ed31-4299-ac55-b631ad296f50.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,Sol,Centro,40.41844811921257,-3.7022081129172273,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Rice maker"", ""Bed linens"", ""Portable fans"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Microwave"", ""Wifi"", ""Long term stays allowed"", ""Hot water"", ""Blender"", ""Hangers"", ""Stove"", ""Pets allowed"", ""Kitchen"", ""Essentials"", ""Dedicated workspace"", ""Host greets you"", ""Hot water kettle"", ""Refrigerator"", ""Heating"", ""Body soap"", ""Iron"", ""Dishwasher"", ""Oven"", ""Clothing storage: closet"", ""Books and reading material"", ""Washer""]",$59.00,2,1125,1.0,3.0,1125.0,1125.0,2.0,1125.0,,t,2,15,39,129,2025-09-15,70,69,5,57,25,255,15045.0,2024-09-09,2025-09-14,4.86,4.94,4.73,4.94,4.96,4.96,4.89,,f,1,0,1,0,5.65
1233158325362484402,https://www.airbnb.com/rooms/1233158325362484402,20250914152907,2025-09-15,city scrape,Plaza España- Tranquilo & Limpio,"Welcome to your home in the heart of Madrid! This spacious and cozy apartment is located in one of the city's most emblematic areas, just a few steps from the iconic Plaza España. Ideal for families or groups of friends, our apartment accommodates 7 people, offering a comfortable and quiet experience in the heart of the city.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIzMzE1ODMyNTM2MjQ4NDQwMg%3D%3D/original/49412851-8fdd-40a1-8dc0-8a7dd1a9dec9.jpeg,576957027,https://www.airbnb.com/users/show/576957027,Francisco Javier,2024-05-11,,,within an hour,100%,93%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,3.0,3.0,['phone'],f,t,,Palacio,Centro,40.42109,-3.71032,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,2.0,"[""Bed linens"", ""Cooking basics"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""High chair - available upon request"", ""Air conditioning"", ""Dining table"", ""Crib - available upon request"", ""Kitchen"", ""Drying rack for clothing"", ""Other stove"", ""TV"", ""Dedicated workspace"", ""Hot water kettle"", ""Refrigerator"", ""Wine glasses"", ""Room-darkening shades"", ""Iron"", ""Clothing storage"", ""Dishwasher"", ""Oven"", ""Washer""]",$228.00,1,365,1.0,2.0,365.0,365.0,1.4,365.0,,t,6,29,59,334,2025-09-15,52,52,6,77,6,255,58140.0,2024-09-29,2025-08-27,4.85,4.83,4.83,4.94,4.92,4.96,4.79,,f,3,3,0,0,4.43
1233928792581056893,https://www.airbnb.com/rooms/1233928792581056893,20250914152907,2025-09-15,city scrape,Habitación exterior con balcón,"Thanks to the central location of this home, you and yours will have everything at your fingertips.",,https://a0.muscache.com/pictures/hosting/Hosting-1233928792581056893/original/33300cea-b525-4cd8-9ce6-7763ddf3dd0d.jpeg,87895790,https://www.airbnb.com/users/show/87895790,Alejandro,2016-08-04,"Alicante, Spain",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/a7e63139-3408-4d40-ae05-bc9ed6c62065.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/a7e63139-3408-4d40-ae05-bc9ed6c62065.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,Palacio,Centro,40.413601479912,-3.70795508743847,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""First aid kit"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Air conditioning"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Washer""]",$65.00,2,365,1.0,2.0,365.0,365.0,1.3,365.0,,t,0,13,43,318,2025-09-15,6,5,0,61,6,30,1950.0,2024-09-14,2024-12-30,4.83,4.83,4.83,5.0,5.0,5.0,4.83,,f,1,0,1,0,0.49
1242873119604143090,https://www.airbnb.com/rooms/1242873119604143090,20250914152907,2025-09-15,city scrape,Apartamento luminoso y tranquilo,"Very quiet apartment although very close to one of the trendiest areas in the city. Neighborhood with supermarkets, pharmacies, bars, restaurants, and public transportation. It is a perfect apartment to work during a season while enjoying all the cultural and leisure offerings of the city. IMPORTANT: Only available for stays of one week or more. We can negotiate the price for longer stays",,https://a0.muscache.com/pictures/miso/Hosting-1242873119604143090/original/8244ccb1-4870-4445-806f-53712191c691.jpeg,16029763,https://www.airbnb.com/users/show/16029763,Francisco Javier,2014-05-27,"Madrid, Spain","Soy escritor y músico al que le gusta por encima de todo la música y los libros.

I am a writer and musician and i love books and music above all.
Je suis écrivan et musicen and j'adore les livres et la musique par dessus- tout",,,100%,f,https://a0.muscache.com/im/pictures/user/User/original/0617cf59-19e3-4d4b-9a3f-617e3fd2e65e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/0617cf59-19e3-4d4b-9a3f-617e3fd2e65e.jpeg?aki_policy=profile_x_medium,,2.0,2.0,"['email', 'phone', 'work_email']",t,t,,Rios Rosas,Chamberí,40.44171559999999,-3.6993872,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Clothing storage"", ""Hangers"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Paid parking on premises"", ""Extra pillows and blankets"", ""Pets allowed"", ""Host greets you"", ""Essentials"", ""Piano"", ""Bed linens"", ""Smoking allowed"", ""Kitchen"", ""Heating"", ""Wifi"", ""Washer""]",$110.00,4,12,4.0,4.0,12.0,12.0,4.0,12.0,,t,0,0,0,176,2025-09-15,5,5,0,0,5,40,4400.0,2024-11-06,2024-12-31,5.0,4.8,4.8,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.48
1247732241242993137,https://www.airbnb.com/rooms/1247732241242993137,20250914152907,2025-09-15,city scrape,Habitación Madrid Centro,"¡Bienvenid@! I offer you a cozy single room in a beautiful newly renovated apartment in the heart of Madrid. This space is perfect for a single person, providing a quiet, comfortable stay with a level of comfort you can't imagine. In addition, you will be surrounded by the best in culture, gastronomy and entertainment that the city has to offer.<br />Feel free to ask for any details you need to know!",,https://a0.muscache.com/pictures/hosting/Hosting-1207554054014241381/original/036ca3d2-bbef-4e70-acec-33c387b2def7.jpeg,480838831,https://www.airbnb.com/users/show/480838831,Carlos Alejandro,2022-09-24,"Madrid, Spain","Hola!! Te cuento que soy un apasionado del servicio y del intercambio cultural. Con una fuerte experiencia e interés en la hospitalidad, me encanta conocer personas de todo el mundo y hacer su estancia lo más cómoda y enriquecedora posible. Mi objetivo es brindar una experiencia cálida y auténtica, asegurándome que cada huésped se sienta bienvenido y disfrute de su viaje al máximo. Un placer recibirte y ayudarte a descubrir lo mejor de la ciudad!",within a day,70%,76%,t,https://a0.muscache.com/im/pictures/user/User-480838831/original/13f1c7d2-0783-44bc-956a-439dc246c731.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-480838831/original/13f1c7d2-0783-44bc-956a-439dc246c731.jpeg?aki_policy=profile_x_medium,,1.0,2.0,"['email', 'phone']",t,t,,Cortes,Centro,40.41528028419347,-3.6990327757148656,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Sound system"", ""Cleaning products"", ""First aid kit"", ""Patio or balcony"", ""Hair dryer"", ""Bed linens"", ""Portable fans"", ""Cooking basics"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Microwave"", ""Freezer"", ""Coffee"", ""Hot water"", ""Blender"", ""Hangers"", ""Safe"", ""Paid parking on premises"", ""Extra pillows and blankets"", ""Stove"", ""Coffee maker"", ""Free parking on premises"", ""Dining table"", ""Cleaning available during stay"", ""Kitchen"", ""Drying rack for clothing"", ""Shower gel"", ""Luggage dropoff allowed"", ""Barbecue utensils"", ""Movie theater"", ""Essentials"", ""TV"", ""Conditioner"", ""Dedicated workspace"", ""Baking sheet"", ""Refrigerator"", ""Heating"", ""Host greets you"", ""Wine glasses"", ""Room-darkening shades"", ""Free street parking"", ""Iron"", ""Clothing storage"", ""Ethernet connection"", ""Trash compactor"", ""Fire extinguisher"", ""Dishwasher"", ""Oven"", ""Lock on bedroom door"", ""Books and reading material"", ""Washer""]",$50.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,1,16,41,312,2025-09-15,7,7,0,55,1,42,2100.0,2024-11-04,2025-06-01,5.0,5.0,5.0,4.86,5.0,5.0,5.0,,f,1,0,1,0,0.66
1248467943360677075,https://www.airbnb.com/rooms/1248467943360677075,20250914152907,2025-09-15,city scrape,"Catrachos Rooms -Cama individual, Baño Compartido","Located next to Gran Via, it is a shared place where there are several rooms with shared bathrooms. It is not a suitable place for children, please keep this in mind.",,https://a0.muscache.com/pictures/miso/Hosting-1248467943360677075/original/75580f22-8e27-4d08-affc-cef10504d80d.jpeg,553942117,https://www.airbnb.com/users/show/553942117,Dilcia,2024-01-02,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-553942117/original/f0d28ebe-061d-451e-be75-4444cf004ef9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-553942117/original/f0d28ebe-061d-451e-be75-4444cf004ef9.jpeg?aki_policy=profile_x_medium,,12.0,13.0,"['email', 'phone']",t,t,,Universidad,Centro,40.42020274772189,-3.702741825818744,Private room in home,Private room,1,3.0,3 baths,1.0,1.0,"[""Lock on bedroom door"", ""Air conditioning"", ""Wifi"", ""TV""]",$51.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,7,29,58,329,2025-09-15,66,66,2,75,19,255,13005.0,2024-09-20,2025-08-19,4.61,4.61,4.7,4.82,4.77,4.89,4.58,,t,12,4,8,0,5.48
